subject_id,subject_id_ph1,z_no_trust,z_trust,z_no_answer,z_total_people,Invalid_Domain_or_Sender,Potent_Mal_Links,Spelling_or_Grammar,Appeal_to_Greed,Appeal_to_Urgency,Appeal_to_Authority,Other_Phishy_Findings,VeryTrustworthy,Trustworthy,Neither_Trust,Untrustworthy,VeryUntrustworthy,VeryAppealing,Appealing,NeitherAppealing,UnAppealing,VeryUnAppealing,malicious,SensitivityRate,VictimizationRate,FalsePositiveRate,SpecificityRate,url,maliciousness,Findings,Present Cue Types,Website Description,TrustWorthiness Rating,Visual Attractiveness Rating,response,BardSensitivityRate,BardVictimizationRate,BardFalsePositiveRate,BardSpecificityRate
52843998,52843998,0,15,0,15,0,0,0,0,0,0,0,3,7,5,0,0,4,7,3,1,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/754d1413-8eba-4496-a8ea-c89496c86a28.jpeg,False,Nothing Phishy Here,[],The image is of a website called CardFellow. The website helps businesses find the right credit card processor.,Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image is of a website called CardFellow. The website helps businesses find the right credit card processor.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52843999,52843999,0,14,1,14,0,0,0,0,0,0,0,1,5,7,1,0,3,3,6,2,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/51c145c2-6eb4-4e79-a790-80b3bd11400e.jpeg,False,Nothing Phishy Here,[],This is a screenshot of a website for a company called eProcessingNetwork. They provide cloud enabled solutions for retail point of sale systems. ,Neutral,Visually Attractive or Appealing,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is a screenshot of a website for a company called eProcessingNetwork. They provide cloud enabled solutions for retail point of sale systems. 
TrustWorthiness Rating: Neutral
Visual Attractiveness Rating: Visually Attractive or Appealing
",,,0.0,1.0
52844001,52844001,3,11,1,14,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0,4,6,3,1,0,5,6,3,0,False,,,0.21428571428571427,0.7857142857142857,https://panoptes-uploads.zooniverse.org/production/subject_location/515553ed-9302-453c-9623-d18918242ced.jpeg,False,Nothing Phishy Here,[],The image is a screenshot of a business news website called pymnts.com. The site features a clean and modern design with a focus on financial technology and payments industry news.,Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image is a screenshot of a business news website called pymnts.com. The site features a clean and modern design with a focus on financial technology and payments industry news.
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844002,52844002,3,7,5,10,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0,5,5,0,0,0,4,4,2,0,False,,,0.3,0.7,https://panoptes-uploads.zooniverse.org/production/subject_location/872159fe-0ff3-44a1-92d0-0344c263e4bd.jpeg,False,Nothing Phishy Here,[],"The image shows the top of a website for Planet Payment, a financial technology company. The website has a clean and modern design with a large, high-quality image of a shopping mall. The website's navigation bar includes links to information for shoppers, merchants, acquirers, products, about us, and sales inquiries. The website also has a cookie notice at the bottom. ",Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows the top of a website for Planet Payment, a financial technology company. The website has a clean and modern design with a large, high-quality image of a shopping mall. The website's navigation bar includes links to information for shoppers, merchants, acquirers, products, about us, and sales inquiries. The website also has a cookie notice at the bottom. 
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844004,52844004,0,14,1,14,0,0,0,0,0,0,0,2,11,1,0,0,3,8,3,0,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/dc5c39fc-454d-4281-aa92-f6b6a33c7dff.jpeg,False,Nothing Phishy Here,[],"This appears to be the landing page of a company called Moneris, which provides payment processing solutions for different types of businesses.",Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This appears to be the landing page of a company called Moneris, which provides payment processing solutions for different types of businesses.
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844005,52844005,2,13,0,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,9,2,1,0,4,7,4,0,0,False,,,0.13333333333333333,0.8666666666666667,https://panoptes-uploads.zooniverse.org/production/subject_location/418800fa-19fa-4285-b181-07cda47e480f.jpeg,False,Nothing Phishy Here,[],"The image appears to be of the website for MoneyGram, a company that specializes in money transfers. ",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image appears to be of the website for MoneyGram, a company that specializes in money transfers. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844006,52844006,2,13,1,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,6,2,0,1,7,7,0,0,False,,,0.13333333333333333,0.8666666666666667,https://panoptes-uploads.zooniverse.org/production/subject_location/7ec9e3f3-e007-4d4d-bab6-142d3442f50c.jpeg,False,Nothing Phishy Here,[],"The image shows the website for TrustCommerce, a company that provides electronic payment processing and security solutions. The website has a clean and professional design, with a focus on providing information about the company's services.",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows the website for TrustCommerce, a company that provides electronic payment processing and security solutions. The website has a clean and professional design, with a focus on providing information about the company's services.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844008,52844008,2,13,0,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,10,1,1,0,5,9,1,0,0,False,,,0.13333333333333333,0.8666666666666667,https://panoptes-uploads.zooniverse.org/production/subject_location/4a260adf-a467-4239-aa91-1f6fd7c90ba1.jpeg,False,Nothing Phishy Here,[],The image is of a website for a business called Givex. The website appears to offer services to help businesses reopen successfully. The website has a clean and professional design with a hero image featuring a QR code.,Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image is of a website for a business called Givex. The website appears to offer services to help businesses reopen successfully. The website has a clean and professional design with a hero image featuring a QR code.
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844009,52844009,4,9,2,13,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3,7,2,1,0,4,6,3,0,0,False,,,0.3076923076923077,0.6923076923076923,https://panoptes-uploads.zooniverse.org/production/subject_location/93f36d7a-79eb-4238-93ef-0fcc0b19a378.jpeg,False,Nothing Phishy Here,[],This is a screenshot of the Bambora website. Bambora is a payment solutions company.,Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is a screenshot of the Bambora website. Bambora is a payment solutions company.
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844010,52844010,4,11,0,15,1.0,0.0,0.0,5.0,2.0,0.0,1.0,2,4,6,3,0,2,7,6,0,0,False,,,0.26666666666666666,0.7333333333333333,https://panoptes-uploads.zooniverse.org/production/subject_location/3bf13271-d4c3-4530-892b-07add2cca1de.jpeg,False,Nothing Phishy Here,[],"The image shows the landing page of Online Check Writer, a service that allows users to pay and get paid via online checks. The design highlights the app's features such as instant transactions without fees and the ability to try it for free.",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows the landing page of Online Check Writer, a service that allows users to pay and get paid via online checks. The design highlights the app's features such as instant transactions without fees and the ability to try it for free.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844012,52844012,2,12,1,14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,8,3,1,0,1,11,1,1,0,False,,,0.14285714285714285,0.8571428571428571,https://panoptes-uploads.zooniverse.org/production/subject_location/b4deb95a-4bb5-4f2d-a3e1-bcc6315329f8.jpeg,False,Nothing Phishy Here,[],This is a screenshot of a business website. The site advertises being an all-in-one monetization platform for global digital sales. ,Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is a screenshot of a business website. The site advertises being an all-in-one monetization platform for global digital sales. 
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844013,52844013,12,4,0,16,7.0,0.0,1.0,0.0,0.0,0.0,5.0,0,5,8,2,1,0,8,5,3,0,False,,,0.75,0.25,https://panoptes-uploads.zooniverse.org/production/subject_location/dc9c0228-6d69-47ee-8bc7-3932a81e1d4e.jpeg,False,Nothing Phishy Here,[],"The image shows the homepage of Mobiyo, a French payment service provider.",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows the homepage of Mobiyo, a French payment service provider.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844014,52844014,5,10,0,15,0.0,0.0,0.0,1.0,0.0,3.0,11.0,0,5,5,0,5,1,6,2,4,2,False,,,0.3333333333333333,0.6666666666666666,https://panoptes-uploads.zooniverse.org/production/subject_location/d6552e80-3530-4fc7-a24d-ae6abb6e5dff.jpeg,False,Nothing Phishy Here,[],"This is a legitimate website for Escrow.com, a trusted online platform for secure transactions. ",Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is a legitimate website for Escrow.com, a trusted online platform for secure transactions. 
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844016,52844016,2,13,0,15,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,8,1,2,0,1,7,4,3,0,False,,,0.13333333333333333,0.8666666666666667,https://panoptes-uploads.zooniverse.org/production/subject_location/25f9849a-c9c2-45e8-9d51-f1de0a5e5e72.jpeg,False,Nothing Phishy Here,[],"The image is a screenshot of the Progressive Insurance website. It shows a woman with her arms raised in celebration. The website offers different insurance products such as auto, home, renters, and more. There is a call to action to select, auto, or bundle and save 12% on average. Users can also explore other products, claims, about us, answers, or log in.",Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image is a screenshot of the Progressive Insurance website. It shows a woman with her arms raised in celebration. The website offers different insurance products such as auto, home, renters, and more. There is a call to action to select, auto, or bundle and save 12% on average. Users can also explore other products, claims, about us, answers, or log in.
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844017,52844017,4,11,0,15,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,8,4,2,0,3,7,5,0,0,False,,,0.26666666666666666,0.7333333333333333,https://panoptes-uploads.zooniverse.org/production/subject_location/a98ebabd-0750-4ebe-82b2-c09a5c596a81.jpeg,False,Nothing Phishy Here,[],"This is a screenshot of the homepage of Global Payments, a payment processing company. The page features a clean design with a blue and white color scheme. The text on the page highlights the company's partnership with AWS and their focus on cloud-based payment solutions.",Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is a screenshot of the homepage of Global Payments, a payment processing company. The page features a clean design with a blue and white color scheme. The text on the page highlights the company's partnership with AWS and their focus on cloud-based payment solutions.
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844018,52844018,3,11,1,14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,8,4,0,0,2,6,5,1,False,,,0.21428571428571427,0.7857142857142857,https://panoptes-uploads.zooniverse.org/production/subject_location/60573ee5-7c6c-43c1-8a76-c286a0b17862.jpeg,False,Nothing Phishy Here,[],"This is an error page on the website www.datacash.com.  It is a simple error page with a message that says, ""524 A Timeout Occurred. Our apologies for the inconvenience. The requested URL generated a 524 'Timeout Occurred' error.""",Neutral,Neutral,"{
 ""Findings"": ""Nothing Phishy Here,"",
 ""Present Cue Types"": [],
 ""Website Description"": ""This is an error page on the website www.datacash.com.  It is a simple error page with a message that says, \""524 A Timeout Occurred. Our apologies for the inconvenience. The requested URL generated a 524 'Timeout Occurred' error.\"""",
 ""TrustWorthiness Rating"": ""Neutral"",
 ""Visual Attractiveness Rating"": ""Neutral""
}
",,,0.0,1.0
52844020,52844020,1,14,0,15,0,0,0,0,0,0,0,0,9,5,0,1,0,10,2,2,1,False,,,0.06666666666666667,0.9333333333333333,https://panoptes-uploads.zooniverse.org/production/subject_location/5a2a65c6-ddf7-4ebc-9c78-4596660772fb.jpeg,False,Nothing Phishy Here,[],"The image shows a website for a company called NETbilling, which provides payment processing and merchant solutions. ",Neutral,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows a website for a company called NETbilling, which provides payment processing and merchant solutions. 
TrustWorthiness Rating: Neutral
Visual Attractiveness Rating: Neutral
",,,0.0,1.0
52844022,52844022,4,11,0,15,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0,4,5,5,1,1,3,8,2,1,False,,,0.26666666666666666,0.7333333333333333,https://panoptes-uploads.zooniverse.org/production/subject_location/e73deefc-7da1-4eef-84fc-88c235f6d04e.jpeg,False,Nothing Phishy Here,[],"This is a screenshot of the homepage for Bankcard USA, a merchant services company.",Neutral,Neutral,"{
 ""Findings"": ""Nothing Phishy Here"",
 ""Present Cue Types"": [],
 ""Website Description"": ""This is a screenshot of the homepage for Bankcard USA, a merchant services company."",
 ""TrustWorthiness Rating"": ""Neutral"",
 ""Visual Attractiveness Rating"": ""Neutral""
}
",,,0.0,1.0
52844023,52844023,5,9,1,14,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1,5,4,3,1,1,6,7,0,0,False,,,0.35714285714285715,0.6428571428571429,https://panoptes-uploads.zooniverse.org/production/subject_location/68a83f33-4a68-4376-ae51-b6882d24af44.jpeg,False,Nothing Phishy Here,[],"This is a screenshot of a webpage for Innovative Payment Solutions, a company that provides ACH and credit card processing services. ",Trustworthy,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is a screenshot of a webpage for Innovative Payment Solutions, a company that provides ACH and credit card processing services. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Neutral 
",,,0.0,1.0
52844024,52844024,3,11,1,14,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1,6,5,2,0,2,8,4,0,0,False,,,0.21428571428571427,0.7857142857142857,https://panoptes-uploads.zooniverse.org/production/subject_location/e8cab82b-5b31-4ddc-89f8-afedde7d3121.jpeg,False,Nothing Phishy Here,[],"The image shows the homepage of a website for a company called First Data, which provides credit card processing services.",Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows the homepage of a website for a company called First Data, which provides credit card processing services.
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844025,52844025,0,14,1,14,0,0,0,0,0,0,0,3,7,3,1,0,3,6,4,1,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/ae2223ae-f042-4a76-afe0-f7d100e25808.jpeg,False,Nothing Phishy Here,[],This is a website for a company named e-xact Transactions. They appear to provide services for merchants to connect to commerce.,Neutral,Neutral,"{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""This is a website for a company named e-xact Transactions. They appear to provide services for merchants to connect to commerce."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
",,,0.0,1.0
52844026,52844026,8,7,0,15,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,5,3,0,3,7,5,0,0,False,,,0.5333333333333333,0.4666666666666667,https://panoptes-uploads.zooniverse.org/production/subject_location/d21a5dd4-f76d-4ef3-94d7-529fc82c7745.jpeg,False,Nothing Phishy Here,[],"This is a website for DPO South Africa, a payment gateway provider. They are advertising their services, specifically their fully managed solution, PayGate Plus. The website features a header with the company logo, contact information, and navigation menu. The main content highlights the benefits of PayGate Plus and includes a call-to-action button. There is also a cookie usage notice at the bottom.",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is a website for DPO South Africa, a payment gateway provider. They are advertising their services, specifically their fully managed solution, PayGate Plus. The website features a header with the company logo, contact information, and navigation menu. The main content highlights the benefits of PayGate Plus and includes a call-to-action button. There is also a cookie usage notice at the bottom.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844027,52844027,0,15,0,15,0,0,0,0,0,0,0,0,11,4,0,0,0,3,9,3,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/83ceeb02-712d-404f-8086-b9783b6b6159.jpeg,False,Nothing Phishy Here,[],"The image appears to be a screenshot of the HousingWire website, showing different articles related to real estate, finance, and technology.",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image appears to be a screenshot of the HousingWire website, showing different articles related to real estate, finance, and technology.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844029,52844029,1,13,1,14,0,0,0,0,0,0,0,3,5,4,2,0,3,6,2,3,0,False,,,0.07142857142857142,0.9285714285714286,https://panoptes-uploads.zooniverse.org/production/subject_location/79e17250-985c-4b7c-b0f3-b805cb245b24.jpeg,False,Nothing Phishy Here,[],"The image shows the homepage of a website for The Money Store, a company that provides home financing.",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows the homepage of a website for The Money Store, a company that provides home financing.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844031,52844031,4,11,0,15,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0,6,7,2,0,0,6,7,2,0,False,,,0.26666666666666666,0.7333333333333333,https://panoptes-uploads.zooniverse.org/production/subject_location/853cbce2-616d-407b-9aaa-2cf794969c4b.jpeg,False,Nothing Phishy Here,[],"The image shows the website for Cornerstone Home Lending, Inc. It appears to be a legitimate website for a mortgage company, offering services such as refinancing, buying a home, and learning about mortgages. The website also features a loan application app called Loanfly.",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows the website for Cornerstone Home Lending, Inc. It appears to be a legitimate website for a mortgage company, offering services such as refinancing, buying a home, and learning about mortgages. The website also features a loan application app called Loanfly.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844032,52844032,1,13,3,14,0,0,0,0,0,0,0,2,10,2,0,0,1,7,5,1,0,False,,,0.07142857142857142,0.9285714285714286,https://panoptes-uploads.zooniverse.org/production/subject_location/edcc8650-602e-4e9d-9826-ff8c547c85ee.jpeg,False,Nothing Phishy Here,[],"This is a screenshot of the home page for RAMS, a home loan company in Australia. ",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is a screenshot of the home page for RAMS, a home loan company in Australia. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844034,52844034,1,12,2,13,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2,6,3,2,0,0,4,2,5,2,False,,,0.07692307692307693,0.9230769230769231,https://panoptes-uploads.zooniverse.org/production/subject_location/c0e3b595-0310-4c1d-b800-9eaafec9e832.jpeg,False,Nothing Phishy Here,[],"The image shows a screenshot of a mortgage news website called ""Mortgage News Daily"". The website offers news updates and resources about mortgages and the mortgage industry.",Trustworthy,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows a screenshot of a mortgage news website called ""Mortgage News Daily"". The website offers news updates and resources about mortgages and the mortgage industry.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Neutral 
",,,0.0,1.0
52844035,52844035,1,14,0,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,8,5,0,0,3,10,2,0,0,False,,,0.06666666666666667,0.9333333333333333,https://panoptes-uploads.zooniverse.org/production/subject_location/1e19bb53-d387-4c49-9d8d-3c906a710606.jpeg,False,Nothing Phishy Here,[],This is a mortgage lender website for First Colony Mortgage.,Trustworthy,Neutral,"{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""This is a mortgage lender website for First Colony Mortgage."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Neutral""
}",,,0.0,1.0
52844037,52844037,0,15,0,15,0,0,0,0,0,0,0,2,8,4,1,0,2,6,5,2,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/fb320265-3aca-4fb7-989b-a2659a1e67e9.jpeg,False,Nothing Phishy Here,[],This is a screenshot of a mortgage company's website. It is advertising their services to help people buy or refinance a home.,Neutral,Neutral,"{
 ""Findings"": ""Nothing Phishy Here,"",
 ""Present Cue Types"": [],
 ""Website Description"": ""This is a screenshot of a mortgage company's website. It is advertising their services to help people buy or refinance a home."",
 ""TrustWorthiness Rating"": ""Neutral"",
 ""Visual Attractiveness Rating"": ""Neutral""
}
",,,0.0,1.0
52844038,52844038,0,15,0,15,0,0,0,0,0,0,0,0,13,2,0,0,2,9,4,0,0,False,,,0.0,1.0,https://panoptes-uploads.zooniverse.org/production/subject_location/94f5eb3b-6fb7-4ff1-a561-acb2bbf9d9bf.jpeg,False,Nothing Phishy Here,[],The image shows a website for a Canadian mortgage company. ,Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows a website for a Canadian mortgage company. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844039,52844039,1,14,0,15,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,10,2,0,0,1,7,7,0,0,False,,,0.06666666666666667,0.9333333333333333,https://panoptes-uploads.zooniverse.org/production/subject_location/54b07cff-d6e9-4076-aa21-5d4b03df36bc.jpeg,False,Nothing Phishy Here,[],The image is a screenshot of the First National Financial LP website. It shows a message about COVID-19 for residential and commercial borrowers. It also shows a banner for their 2020 Silver Linings contest.,Trustworthy,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image is a screenshot of the First National Financial LP website. It shows a message about COVID-19 for residential and commercial borrowers. It also shows a banner for their 2020 Silver Linings contest.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Neutral 
",,,0.0,1.0
52844041,52844041,2,12,1,14,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,4,8,0,1,1,4,6,2,1,False,,,0.14285714285714285,0.8571428571428571,https://panoptes-uploads.zooniverse.org/production/subject_location/6cfe5f88-886f-4785-aae6-fb86a8a063cd.jpeg,False,Nothing Phishy Here,[],"A screenshot of the website, National Mortgage News. The website appears to contain information about the mortgage industry, including recent news articles and data. ",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: A screenshot of the website, National Mortgage News. The website appears to contain information about the mortgage industry, including recent news articles and data. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844043,52844043,2,12,1,14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,7,3,2,0,2,3,5,3,1,False,,,0.14285714285714285,0.8571428571428571,https://panoptes-uploads.zooniverse.org/production/subject_location/4391eb07-e4f5-4e06-933c-9263a535eac3.jpeg,False,Nothing Phishy Here,[],"This website seems to be related to a document preparation company, which appears to cater to the mortgage industry. ",Trustworthy,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This website seems to be related to a document preparation company, which appears to cater to the mortgage industry. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Neutral 
",,,0.0,1.0
52844044,52844044,1,14,0,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,9,4,0,0,3,9,3,0,0,False,,,0.06666666666666667,0.9333333333333333,https://panoptes-uploads.zooniverse.org/production/subject_location/fcd2fb1c-14e1-4e1f-a6d2-694f802eb43d.jpeg,False,Nothing Phishy Here,[],"This is a screenshot of a website for AgSouth Farm Credit, which appears to provide financing for land, farms, and homes. ",Very Trustworthy,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This is a screenshot of a website for AgSouth Farm Credit, which appears to provide financing for land, farms, and homes. 
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Neutral 
",,,0.0,1.0
52844045,52844045,4,10,1,14,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3,5,4,2,0,1,9,3,1,0,False,,,0.2857142857142857,0.7142857142857143,https://panoptes-uploads.zooniverse.org/production/subject_location/451d42ae-b3dc-44c0-94b9-b8117341cf1e.jpeg,False,Nothing Phishy Here,[],"The image appears to be a screenshot of a website named Scotsman Guide. It is a financial services website which helps people expand their lending network and connect with direct lenders to close more deals. The website also offers services in Mortgage Jobs, Loan Post, and publishes Rankings, News, and Magazines.",Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image appears to be a screenshot of a website named Scotsman Guide. It is a financial services website which helps people expand their lending network and connect with direct lenders to close more deals. The website also offers services in Mortgage Jobs, Loan Post, and publishes Rankings, News, and Magazines.
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
52844047,52844047,3,12,0,15,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1,7,7,0,0,1,8,5,1,0,False,,,0.2,0.8,https://panoptes-uploads.zooniverse.org/production/subject_location/eb8b655f-9067-4df9-b34b-049e8cf89f57.jpeg,False,Nothing Phishy Here,[],"The image shows a website for True North Mortgage, a Canadian mortgage company. ",Trustworthy,Visually Attractive or Appealing,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows a website for True North Mortgage, a Canadian mortgage company. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing
",,,0.0,1.0
52844049,52844049,1,15,0,16,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1,12,2,1,0,1,10,5,0,0,False,,,0.0625,0.9375,https://panoptes-uploads.zooniverse.org/production/subject_location/2cb55aa4-98ab-4eee-b518-b800dbe17a8c.jpeg,False,Nothing Phishy Here,[],"The image shows the homepage of MCAP, a Canadian mortgage company. ",Very Trustworthy,Visually Attractive or Appealing ,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image shows the homepage of MCAP, a Canadian mortgage company. 
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Visually Attractive or Appealing 
",,,0.0,1.0
